row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,sales
5013,US-2018-160465,7/21/2018 0:00,7/26/2018 0:00,Standard Class,SW-20350,Sean Wendt,Home Office,Cleveland,Ohio,East,OFF-BI-10001670,Office Supplies,Binders,33.93
5014,US-2018-160465,7/21/2018 0:00,7/26/2018 0:00,Standard Class,SW-20350,Sean Wendt,Home Office,Cleveland,Ohio,East,OFF-ST-10000136,Office Supplies,Storage,222.32
5015,US-2018-160465,7/21/2018 0:00,7/26/2018 0:00,Standard Class,SW-20350,Sean Wendt,Home Office,Cleveland,Ohio,East,TEC-PH-10004522,Technology,Phones,210.564
5016,CA-2015-153850,11/24/2015 0:00,11/29/2015 0:00,Standard Class,TH-21100,Thea Hendricks,Consumer,Toledo,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,35.168
5017,CA-2015-153850,11/24/2015 0:00,11/29/2015 0:00,Standard Class,TH-21100,Thea Hendricks,Consumer,Toledo,Ohio,East,TEC-PH-10002584,Technology,Phones,1502.376
5018,CA-2015-127558,11/15/2015 0:00,11/18/2015 0:00,First Class,SS-20410,Shahid Shariari,Consumer,Los Angeles,California,West,FUR-FU-10002505,Furniture,Furnishings,10.11
5019,CA-2015-127558,11/15/2015 0:00,11/18/2015 0:00,First Class,SS-20410,Shahid Shariari,Consumer,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,772.47
5020,CA-2015-127558,11/15/2015 0:00,11/18/2015 0:00,First Class,SS-20410,Shahid Shariari,Consumer,Los Angeles,California,West,OFF-SU-10002537,Office Supplies,Supplies,20.46
5021,CA-2018-136511,3/23/2018 0:00,3/25/2018 0:00,Second Class,MZ-17515,Mary Zewe,Corporate,New York City,New York,East,OFF-SU-10003505,Office Supplies,Supplies,347.58
5022,CA-2017-133795,12/18/2017 0:00,12/24/2017 0:00,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,West,TEC-AC-10001465,Technology,Accessories,72.64
5023,CA-2017-133795,12/18/2017 0:00,12/24/2017 0:00,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,772.47
5024,CA-2017-133795,12/18/2017 0:00,12/24/2017 0:00,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,West,FUR-FU-10003731,Furniture,Furnishings,39.92
5025,US-2018-130953,7/29/2018 0:00,3/8/2018 0:00,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,OFF-BI-10004828,Office Supplies,Binders,33.48
5026,US-2018-130953,7/29/2018 0:00,3/8/2018 0:00,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,TEC-PH-10003012,Technology,Phones,461.97
5027,US-2018-130953,7/29/2018 0:00,3/8/2018 0:00,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,OFF-AP-10002311,Office Supplies,Appliances,137.62
5028,US-2018-130953,7/29/2018 0:00,3/8/2018 0:00,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,FUR-CH-10004626,Furniture,Chairs,302.67
5029,CA-2015-151792,2/9/2015 0:00,7/9/2015 0:00,Second Class,CV-12295,Christina VanderZanden,Consumer,Chicago,Illinois,Central,TEC-AC-10001606,Technology,Accessories,239.976
5030,CA-2018-139304,1/29/2018 0:00,2/2/2018 0:00,Standard Class,VG-21790,Vivek Gonzalez,Consumer,San Francisco,California,West,OFF-AR-10001216,Office Supplies,Art,8.34
5031,CA-2018-139304,1/29/2018 0:00,2/2/2018 0:00,Standard Class,VG-21790,Vivek Gonzalez,Consumer,San Francisco,California,West,OFF-SU-10001664,Office Supplies,Supplies,8.57
5032,CA-2018-139304,1/29/2018 0:00,2/2/2018 0:00,Standard Class,VG-21790,Vivek Gonzalez,Consumer,San Francisco,California,West,OFF-BI-10002498,Office Supplies,Binders,119.616
5033,CA-2017-155166,12/26/2017 0:00,2/1/2018 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Vineland,New Jersey,East,FUR-CH-10003968,Furniture,Chairs,212.94
5034,CA-2017-155166,12/26/2017 0:00,2/1/2018 0:00,Standard Class,BB-11545,Brenda Bowman,Corporate,Vineland,New Jersey,East,OFF-AP-10002765,Office Supplies,Appliances,26.49
5035,CA-2016-103954,9/8/2016 0:00,8/13/2016 0:00,Second Class,HR-14770,Hallie Redmond,Home Office,Milwaukee,Wisconsin,Central,FUR-BO-10004690,Furniture,Bookcases,687.4
5036,CA-2015-169803,6/4/2015 0:00,12/4/2015 0:00,Standard Class,SC-20260,Scott Cohen,Corporate,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,653.55
5037,CA-2015-169803,6/4/2015 0:00,12/4/2015 0:00,Standard Class,SC-20260,Scott Cohen,Corporate,Seattle,Washington,West,TEC-AC-10003441,Technology,Accessories,33.9
5038,CA-2018-141719,11/17/2018 0:00,11/21/2018 0:00,Second Class,EG-13900,Emily Grady,Consumer,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,239.96
5039,CA-2016-136469,11/7/2016 0:00,12/7/2016 0:00,First Class,TS-21370,Todd Sumrall,Corporate,Wilmington,Delaware,East,FUR-TA-10001520,Furniture,Tables,199.836
5040,CA-2016-136469,11/7/2016 0:00,12/7/2016 0:00,First Class,TS-21370,Todd Sumrall,Corporate,Wilmington,Delaware,East,TEC-PH-10001817,Technology,Phones,716
5041,CA-2016-136469,11/7/2016 0:00,12/7/2016 0:00,First Class,TS-21370,Todd Sumrall,Corporate,Wilmington,Delaware,East,OFF-BI-10004492,Office Supplies,Binders,221.06
5042,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-PA-10002421,Office Supplies,Paper,67.71
5043,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-AP-10000055,Office Supplies,Appliances,129.92
5044,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,FUR-FU-10000965,Furniture,Furnishings,467.46
5045,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-PA-10001363,Office Supplies,Paper,61.4
5046,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-ST-10001496,Office Supplies,Storage,720.76
5047,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-BI-10004656,Office Supplies,Binders,5.184
5048,CA-2017-158694,10/11/2017 0:00,11/13/2017 0:00,Second Class,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,OFF-AR-10001227,Office Supplies,Art,14.7
5049,US-2015-104759,3/31/2015 0:00,4/4/2015 0:00,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Chicago,Illinois,Central,OFF-BI-10002071,Office Supplies,Binders,8.134
5050,US-2015-104759,3/31/2015 0:00,4/4/2015 0:00,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Chicago,Illinois,Central,TEC-AC-10004901,Technology,Accessories,79.984
5051,CA-2016-150511,9/18/2016 0:00,9/24/2016 0:00,Standard Class,AB-10060,Adam Bellavance,Home Office,Des Moines,Washington,West,OFF-PA-10001776,Office Supplies,Paper,18.54
5052,CA-2016-134922,7/11/2016 0:00,11/11/2016 0:00,Standard Class,KB-16240,Karen Bern,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10000483,Office Supplies,Envelopes,24.4
5053,US-2018-120607,5/19/2018 0:00,5/19/2018 0:00,Same Day,JC-15775,John Castell,Consumer,Atlanta,Georgia,South,OFF-PA-10003129,Office Supplies,Paper,195.64
5054,CA-2016-141243,3/1/2016 0:00,8/1/2016 0:00,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,TEC-AC-10003198,Technology,Accessories,398.4
5055,CA-2016-141243,3/1/2016 0:00,8/1/2016 0:00,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,OFF-AR-10001246,Office Supplies,Art,7.056
5056,CA-2016-141243,3/1/2016 0:00,8/1/2016 0:00,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,FUR-BO-10003272,Furniture,Bookcases,1352.3976
5057,CA-2016-162166,8/9/2016 0:00,11/9/2016 0:00,First Class,NM-18520,Neoma Murray,Consumer,Moreno Valley,California,West,OFF-PA-10002606,Office Supplies,Paper,26.4
5058,CA-2016-162166,8/9/2016 0:00,11/9/2016 0:00,First Class,NM-18520,Neoma Murray,Consumer,Moreno Valley,California,West,OFF-ST-10002486,Office Supplies,Storage,41.88
5059,CA-2017-120796,3/4/2017 0:00,7/4/2017 0:00,Standard Class,CS-11950,Carlos Soltero,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,99.846
5060,CA-2017-109722,5/12/2017 0:00,7/12/2017 0:00,Second Class,TP-21130,Theone Pippenger,Consumer,Georgetown,Kentucky,South,TEC-PH-10000560,Technology,Phones,699.98
5061,CA-2017-109722,5/12/2017 0:00,7/12/2017 0:00,Second Class,TP-21130,Theone Pippenger,Consumer,Georgetown,Kentucky,South,OFF-ST-10000060,Office Supplies,Storage,584.82
5062,CA-2016-136798,8/5/2016 0:00,12/5/2016 0:00,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10003684,Office Supplies,Binders,43.98
5063,CA-2016-136798,8/5/2016 0:00,12/5/2016 0:00,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,TEC-PH-10000441,Technology,Phones,377.97
5064,CA-2016-136798,8/5/2016 0:00,12/5/2016 0:00,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,FUR-FU-10000723,Furniture,Furnishings,123.96
5065,CA-2018-122196,9/22/2018 0:00,9/24/2018 0:00,First Class,CA-12265,Christina Anderson,Consumer,Wilmington,Delaware,East,TEC-PH-10004977,Technology,Phones,391.98
5066,CA-2018-142090,11/30/2018 0:00,7/12/2018 0:00,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,South,TEC-AC-10002001,Technology,Accessories,383.976
5067,CA-2018-142090,11/30/2018 0:00,7/12/2018 0:00,Standard Class,SC-20380,Shahid Collister,Consumer,Burlington,North Carolina,South,FUR-TA-10001889,Furniture,Tables,1781.682
5068,CA-2018-160934,1/15/2018 0:00,1/19/2018 0:00,Standard Class,TT-21460,Tonja Turnell,Home Office,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,21.4
5069,CA-2015-124478,8/8/2015 0:00,12/8/2015 0:00,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,TEC-CO-10001571,Technology,Copiers,549.99
5070,CA-2015-124478,8/8/2015 0:00,12/8/2015 0:00,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,OFF-AP-10002495,Office Supplies,Appliances,167.535
5071,CA-2015-124478,8/8/2015 0:00,12/8/2015 0:00,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,OFF-EN-10002500,Office Supplies,Envelopes,38.34
5072,CA-2015-124478,8/8/2015 0:00,12/8/2015 0:00,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,FUR-FU-10002088,Furniture,Furnishings,53.88
5073,CA-2015-124478,8/8/2015 0:00,12/8/2015 0:00,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,TEC-PH-10001128,Technology,Phones,299.98
5074,CA-2016-145485,5/11/2016 0:00,5/11/2016 0:00,Same Day,JM-16195,Justin MacKendrick,Consumer,San Francisco,California,West,OFF-ST-10000649,Office Supplies,Storage,62.8
5075,CA-2018-151071,4/25/2018 0:00,4/29/2018 0:00,Second Class,MB-18085,Mick Brown,Consumer,Los Angeles,California,West,OFF-BI-10002103,Office Supplies,Binders,13.904
5076,CA-2015-134572,4/20/2015 0:00,4/22/2015 0:00,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,Central,FUR-TA-10001705,Furniture,Tables,744.1
5077,CA-2015-134572,4/20/2015 0:00,4/22/2015 0:00,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,Central,OFF-ST-10004634,Office Supplies,Storage,44.84
5078,CA-2015-134572,4/20/2015 0:00,4/22/2015 0:00,Second Class,SV-20365,Seth Vernon,Consumer,Houston,Texas,Central,FUR-TA-10004442,Furniture,Tables,401.59
5079,CA-2018-143217,11/11/2018 0:00,11/17/2018 0:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Office Supplies,Binders,18.24
5080,US-2018-133312,11/25/2018 0:00,11/29/2018 0:00,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,FUR-BO-10002213,Furniture,Bookcases,359.499
5081,US-2018-133312,11/25/2018 0:00,11/29/2018 0:00,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,10.48
5082,US-2016-137533,12/18/2016 0:00,12/18/2016 0:00,Same Day,JK-15640,Jim Kriz,Home Office,Cleveland,Ohio,East,OFF-PA-10003441,Office Supplies,Paper,20.736
5083,CA-2017-155138,8/9/2017 0:00,12/9/2017 0:00,Standard Class,JM-15580,Jill Matthias,Consumer,Monroe,North Carolina,South,TEC-AC-10004209,Technology,Accessories,35.168
5084,CA-2017-155138,8/9/2017 0:00,12/9/2017 0:00,Standard Class,JM-15580,Jill Matthias,Consumer,Monroe,North Carolina,South,OFF-PA-10000501,Office Supplies,Paper,64.704
5085,CA-2017-108350,6/6/2017 0:00,9/6/2017 0:00,Second Class,SC-20230,Scot Coram,Corporate,Lowell,Massachusetts,East,OFF-PA-10003656,Office Supplies,Paper,105.52
5086,CA-2016-144302,6/19/2016 0:00,6/23/2016 0:00,Standard Class,ME-17320,Maria Etezadi,Home Office,Dallas,Texas,Central,OFF-BI-10001107,Office Supplies,Binders,5.792
5087,CA-2016-109001,5/3/2016 0:00,9/3/2016 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10000562,Technology,Phones,466.158
5088,CA-2016-109001,5/3/2016 0:00,9/3/2016 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10001101,Technology,Accessories,10.312
5089,CA-2016-109001,5/3/2016 0:00,9/3/2016 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003529,Office Supplies,Binders,2.556
5090,CA-2018-132738,4/8/2018 0:00,7/8/2018 0:00,First Class,HM-14860,Harry Marie,Corporate,Loveland,Colorado,West,OFF-PA-10001752,Office Supplies,Paper,7.968
5091,CA-2018-132738,4/8/2018 0:00,7/8/2018 0:00,First Class,HM-14860,Harry Marie,Corporate,Loveland,Colorado,West,OFF-EN-10001141,Office Supplies,Envelopes,8.784
5092,CA-2018-156720,12/30/2018 0:00,3/1/2019 0:00,Standard Class,JM-15580,Jill Matthias,Consumer,Loveland,Colorado,West,OFF-FA-10003472,Office Supplies,Fasteners,3.024
5093,CA-2016-119102,5/23/2016 0:00,5/27/2016 0:00,Standard Class,KH-16690,Kristen Hastings,Corporate,Woonsocket,Rhode Island,East,OFF-ST-10004507,Office Supplies,Storage,51.45
5094,US-2015-140452,6/12/2015 0:00,10/12/2015 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,OFF-AP-10004036,Office Supplies,Appliances,14.016
5095,US-2015-140452,6/12/2015 0:00,10/12/2015 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,FUR-TA-10004086,Furniture,Tables,214.95
5096,US-2015-140452,6/12/2015 0:00,10/12/2015 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,TEC-PH-10000307,Technology,Phones,35.04
5097,US-2015-140452,6/12/2015 0:00,10/12/2015 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,FUR-FU-10002088,Furniture,Furnishings,10.776
5098,US-2015-140452,6/12/2015 0:00,10/12/2015 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,OFF-BI-10004965,Office Supplies,Binders,4.6
5099,US-2015-140452,6/12/2015 0:00,10/12/2015 0:00,Standard Class,BK-11260,Berenike Kampe,Consumer,Chicago,Illinois,Central,OFF-ST-10002485,Office Supplies,Storage,35.168
5100,CA-2016-141936,7/8/2016 0:00,12/8/2016 0:00,Standard Class,PN-18775,Parhena Norris,Home Office,Bakersfield,California,West,OFF-BI-10002194,Office Supplies,Binders,19.152
5101,CA-2015-158442,3/17/2015 0:00,3/17/2015 0:00,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-AR-10003732,Office Supplies,Art,4.448
5102,CA-2015-158442,3/17/2015 0:00,3/17/2015 0:00,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,5.184
5103,CA-2015-158442,3/17/2015 0:00,3/17/2015 0:00,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-PA-10002365,Office Supplies,Paper,15.552
5104,CA-2016-167374,3/26/2016 0:00,3/30/2016 0:00,Second Class,GM-14500,Gene McClure,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10001950,Office Supplies,Paper,40.032
5105,CA-2016-167374,3/26/2016 0:00,3/30/2016 0:00,Second Class,GM-14500,Gene McClure,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10004633,Technology,Accessories,16.776
5106,CA-2015-116568,12/14/2015 0:00,12/20/2015 0:00,Standard Class,BM-11785,Bryan Mills,Consumer,Deltona,Florida,South,FUR-CH-10002439,Furniture,Chairs,186.304
5107,CA-2016-147102,9/19/2016 0:00,9/26/2016 0:00,Standard Class,NH-18610,Nicole Hansen,Corporate,Columbus,Georgia,South,TEC-AC-10000682,Technology,Accessories,66.36
5108,CA-2018-132213,4/25/2018 0:00,4/26/2018 0:00,First Class,PN-18775,Parhena Norris,Home Office,Nashville,Tennessee,South,OFF-AR-10004078,Office Supplies,Art,42.048
5109,CA-2018-132213,4/25/2018 0:00,4/26/2018 0:00,First Class,PN-18775,Parhena Norris,Home Office,Nashville,Tennessee,South,OFF-AR-10001958,Office Supplies,Art,67.92
5110,CA-2015-138450,10/18/2015 0:00,10/22/2015 0:00,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10001335,Office Supplies,Envelopes,52.512
5111,CA-2015-138450,10/18/2015 0:00,10/22/2015 0:00,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Office Supplies,Storage,186.912
5112,CA-2015-138450,10/18/2015 0:00,10/22/2015 0:00,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10003016,Office Supplies,Paper,10.048
5113,CA-2016-153073,11/13/2016 0:00,11/13/2016 0:00,Same Day,HA-14905,Helen Abelman,Consumer,Chicago,Illinois,Central,FUR-FU-10001025,Furniture,Furnishings,17.496
5114,CA-2017-147970,1/31/2017 0:00,2/2/2017 0:00,Second Class,AB-10150,Aimee Bixby,Consumer,Dallas,Texas,Central,OFF-PA-10003936,Office Supplies,Paper,15.552
5115,CA-2017-150658,11/17/2017 0:00,11/22/2017 0:00,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Carlsbad,New Mexico,West,OFF-BI-10004140,Office Supplies,Binders,10.776
5116,CA-2018-125640,7/25/2018 0:00,7/29/2018 0:00,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10004178,Office Supplies,Labels,3.304
5117,CA-2018-154137,11/11/2018 0:00,11/17/2018 0:00,Standard Class,MT-17815,Meg Tillman,Consumer,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,35.48
5118,CA-2016-127173,9/26/2016 0:00,3/10/2016 0:00,Standard Class,GM-14500,Gene McClure,Consumer,Oceanside,New York,East,OFF-FA-10004854,Office Supplies,Fasteners,34.44
5119,CA-2016-127173,9/26/2016 0:00,3/10/2016 0:00,Standard Class,GM-14500,Gene McClure,Consumer,Oceanside,New York,East,TEC-MA-10002859,Technology,Machines,629.93
5120,CA-2016-127173,9/26/2016 0:00,3/10/2016 0:00,Standard Class,GM-14500,Gene McClure,Consumer,Oceanside,New York,East,OFF-BI-10000088,Office Supplies,Binders,79.056
5121,CA-2015-149538,4/4/2015 0:00,8/4/2015 0:00,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,OFF-ST-10004180,Office Supplies,Storage,232.55
5122,CA-2015-149538,4/4/2015 0:00,8/4/2015 0:00,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,TEC-AC-10002926,Technology,Accessories,99.98
5123,CA-2015-149538,4/4/2015 0:00,8/4/2015 0:00,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,OFF-PA-10003797,Office Supplies,Paper,19.44
5124,CA-2015-149538,4/4/2015 0:00,8/4/2015 0:00,Standard Class,KB-16585,Ken Black,Corporate,Lafayette,Louisiana,South,OFF-PA-10002195,Office Supplies,Paper,12.96
5125,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,FUR-TA-10001039,Furniture,Tables,464.292
5126,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,OFF-EN-10001099,Office Supplies,Envelopes,68.46
5127,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,TEC-MA-10003979,Technology,Machines,2799.96
5128,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,OFF-AP-10002945,Office Supplies,Appliances,601.3
5129,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,TEC-PH-10001536,Technology,Phones,16.99
5130,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,TEC-PH-10000526,Technology,Phones,287.97
5131,CA-2015-160766,9/14/2015 0:00,9/14/2015 0:00,Same Day,DM-13015,Darrin Martin,Consumer,New York City,New York,East,OFF-PA-10000213,Office Supplies,Paper,44.82
5132,CA-2018-146626,12/29/2018 0:00,5/1/2019 0:00,Standard Class,BP-11185,Ben Peterman,Corporate,Anaheim,California,West,FUR-FU-10002501,Furniture,Furnishings,101.12
5133,CA-2016-123330,6/21/2016 0:00,6/27/2016 0:00,Standard Class,EP-13915,Emily Phan,Consumer,Deltona,Florida,South,TEC-PH-10001819,Technology,Phones,107.976
5134,CA-2018-155607,11/26/2018 0:00,11/30/2018 0:00,Standard Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,58.73
5135,CA-2018-155607,11/26/2018 0:00,11/30/2018 0:00,Standard Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,East,OFF-BI-10003364,Office Supplies,Binders,93.344
5136,CA-2017-151323,10/23/2017 0:00,10/28/2017 0:00,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Seattle,Washington,West,OFF-FA-10002983,Office Supplies,Fasteners,17.05
